id,position.x,position.y,shapeType,R,G,B,isPlaying,baseSize.x,baseSize.y,size.x,size.y,timepast,sizeScale,rotateAngle,pmouseX,pmouseY,mouseX,mouseY
681,444.9786406135835,659.6584681574819,SHU,0,0,0,true,7.450599893594042,7.450599893594042,9.831735702591244,9.831735702591244,52.730310718257016,0.5,4.832475334580868,444,669,451,662
682,484.94658910074,653.1677985265497,SHU,0,0,0,true,0.29855038858209726,0.29855038858209726,0.404948376389517,0.404948376389517,52.63031071825702,0.5,4.490418178616937,478,645,478,645
683,484.35461101988585,647.1809017450806,SHU,0,0,0,true,3.6050318390955005,3.6050318390955005,5.009600405854233,5.009600405854233,52.53031071825703,0.5,4.0659136727631076,480,645,480,645
684,511.2016408800172,663.9386594349999,SHU,0,0,0,true,12.64745304589745,12.64745304589745,17.766996219136367,17.766996219136367,52.48031071825703,0.5,0.7095765509813362,515,655,521,660
685,518.1279035338998,673.3180616758959,SHU,0,0,0,true,1.6435907281900104,1.6435907281900104,2.3537337029188756,2.3537337029188756,52.380310718257036,0.5,5.218905466892707,524,669,526,671
686,522.6333635026249,695.0245829135725,SHU,0,0,0,true,3.839945370834923,3.839945370834923,5.587237511133488,5.587237511133488,52.28031071825704,0.5,0.1396053632366936,530,687,530,687
687,522.1294419492227,682.2146883199382,SHU,0,0,0,true,2.5234783878714584,2.5234783878714584,3.718210178463978,3.718210178463978,52.18031071825705,0.5,1.7025758219755411,530,687,530,687
688,566.7110560479217,681.4124948855422,SHU,0,0,0,true,6.551039319287334,6.551039319287334,9.701369354475936,9.701369354475936,52.13031071825705,0.5,4.030638874567503,563,681,568,678
689,578.6378319206141,674.231346672577,SHU,0,0,0,true,3.914932230925139,3.914932230925139,5.822020361536634,5.822020361536634,52.08031071825705,0.5,2.4440879348302142,573,674,573,674
690,564.5894604938921,676.178361192334,SHU,0,0,0,true,8.805517474279792,8.805517474279792,13.139205611162055,13.139205611162055,52.030310718257056,0.5,4.703178182158503,573,674,573,674
691,574.9746222513867,678.0003749887126,SHU,0,0,0,true,3.3441745655402344,3.3441745655402344,5.011260301008485,5.011260301008485,51.93031071825706,0.5,3.316801327533599,577,673,577,673
692,575.7847084753024,675.699667665364,SHU,0,0,0,true,8.964108487211446,8.964108487211446,13.444484624773699,13.444484624773699,51.880310718257064,0.5,2.3925061364775853,577,673,577,673
693,576.708134405397,734.1482039300672,SHU,0,0,0,true,5.349939437671162,5.349939437671162,8.017855949782495,8.017855949782495,51.78031071825707,0.5,0.8893059883181529,577,733,577,733
694,620.2589860857054,672.8490234303923,SHU,0,0,0,true,7.130300572559651,7.130300572559651,10.511500960150533,10.511500960150533,51.530310718257084,0.5,3.2119934682224947,621,675,621,675
695,627.698127696947,627.8823440143581,SHU,0,0,0,true,5.631048684292477,5.631048684292477,8.070720299501367,8.070720299501367,51.330310718257095,0.5,5.311727903871582,624,633,624,633
696,586.131370615303,624.4074493697168,SHU,0,0,0,true,4.2747183337146,4.2747183337146,6.010990855788585,6.010990855788585,51.2303107182571,0.5,1.4726768061891577,589,623,589,623
697,485.5687303570628,596.0731401185753,SHU,0,0,0,true,10.108893059504334,10.108893059504334,13.900060637383293,13.900060637383293,51.13031071825711,0.5,5.584233587137339,490,589,482,589
698,464.613470557386,586.2399232144629,SHU,0,0,0,true,11.271984713539425,11.271984713539425,15.307772584510797,15.307772584510797,51.08031071825711,0.5,1.5897471226417945,467,589,462,589
699,385.77489712799485,593.9264974160104,SHU,0,0,0,true,5.123181820707082,5.123181820707082,6.769799377740103,6.769799377740103,50.980310718257115,0.5,5.951239440145745,386,592,386,592
700,644.9133020661188,728.2687784061576,SHU,0,0,0,true,8.056977139667413,8.056977139667413,9.04646371903913,9.04646371903913,50.53031071825714,0.5,1.2007452658424909,651,725,649,726
701,643.3022104744969,735.9060460145789,SHU,0,0,0,true,0.5393753942419166,0.5393753942419166,0.5791867240318151,0.5791867240318151,50.43031071825715,0.5,4.466186085093339,649,728,649,728
702,1289.329869928164,811.9628037006115,LAN,0,0,0,true,2.581654730501321,2.581654730501321,1.7114997281510576,1.7114997281510576,47.88031071825729,0.5,1.4379466358254787,1293,804,1292,804
703,1290.4499610997004,774.1625105618748,LAN,0,0,0,true,6.5010995889597,6.5010995889597,6.2097404950181,6.2097404950181,47.23031071825733,0.5,4.991025696265521,1292,765,1293,765
704,1273.8034231692889,767.0035259330753,LAN,0,0,0,true,5.462932176316526,5.462932176316526,6.165787667281602,6.165787667281602,46.88031071825735,0.5,4.294872451192187,1273,764,1273,764
705,1268.95453289269,763.5625409122157,LAN,0,0,0,true,6.115048654192467,6.115048654192467,7.334495453329078,7.334495453329078,46.73031071825736,0.5,1.988534843889662,1260,772,1259,773
706,1239.1843483626988,742.1302667484321,LAN,0,0,0,true,0.7998744615376441,0.7998744615376441,1.0290660397047438,1.0290660397047438,46.53031071825737,0.5,2.336797563912342,1241,749,1241,749
707,1183.7526182461452,785.9965910576955,LAN,0,0,0,true,8.023690535591221,8.023690535591221,11.064680794626224,11.064680794626224,46.28031071825738,0.5,1.5063706388613871,1184,785,1182,785
708,1284.5789941973853,786.1146309102306,LAN,0,0,0,true,9.50009656236599,9.50009656236599,13.855421624904107,13.855421624904107,45.9803107182574,0.5,4.365164142765221,1282,788,1282,787
709,1243.1925766773165,789.9688259758657,LAN,0,0,0,true,5.9323747167901235,5.9323747167901235,8.833056775113755,8.833056775113755,45.78031071825741,0.5,0.5293013107021446,1243,789,1243,789
710,1573.6078344486675,520.0141437554765,LAN,0,0,0,true,6.77851125748023,6.77851125748023,10.071067019260257,10.071067019260257,45.33031071825744,0.5,4.1241827765997074,1575,521,1576,519
711,1664.5377604008652,478.3364483781947,LAN,0,0,0,true,8.320941443394087,8.320941443394087,12.169868802191019,12.169868802191019,45.180310718257445,0.5,0.5425086008530863,1665,484,1665,484
712,1676.5350495546622,485.178837434473,LAN,0,0,0,true,2.879466304314071,2.879466304314071,4.114745286112987,4.114745286112987,45.030310718257454,0.5,1.2787009929089148,1672,483,1672,483
713,1679.3772974424726,515.5907952955924,LAN,0,0,0,true,7.660062534172818,7.660062534172818,10.218035881345424,10.218035881345424,44.73031071825747,0.5,4.215156623294771,1683,511,1683,511
714,1676.715275357046,513.761197416352,LAN,0,0,0,true,6.134902300726536,6.134902300726536,7.945411835283644,7.945411835283644,44.630310718257476,0.5,2.9194472731419623,1676,511,1675,511
715,773.280867200265,830.0057409022606,CIRCLE,0,0,0,true,4.251083323294957,4.251083323294957,3.2587019793543903,3.2587019793543903,24.663644051591916,0.5,5.328435382747835,771,823,771,823
716,763.8325517181378,816.6665537664037,CIRCLE,0,0,0,true,3.556971930119721,3.556971930119721,2.7005293970192024,2.7005293970192024,24.64697738492525,0.5,0.8126999744170512,771,823,771,818
717,780.1547189804586,800.521539047889,CIRCLE,0,0,0,true,4.930092097818001,4.930092097818001,3.7071915077037136,3.7071915077037136,24.630310718258585,0.5,3.8633534909294998,771,818,774,809
718,789.9114458132246,794.8977358770762,CIRCLE,0,0,0,true,13.183527407559906,13.183527407559906,9.818445210535891,9.818445210535891,24.61364405159192,0.5,3.8314573942784924,774,809,781,798
719,782.567971617073,790.4542198262245,CIRCLE,0,0,0,true,8.499493216598351,8.499493216598351,6.2694057364447895,6.2694057364447895,24.596977384925253,0.5,1.501591096681966,781,798,785,793
